comments,title,genre,artist,duration
0.0,Live at WFMU on Beastin the Airwaves with Keili 11/30/08,rock,Kate Ferencz,03:24
0.0,Plays The Stooges,rock,The Ridiculous Trio,03:24
0.0,Something To See,hiphop,Donnie Ozone,03:24
0.0,Mark It Zero,hiphop,Opio,03:24
0.0,Lucky One,rock,Mess.,03:23
0.0,Still beatnik,rock,General B side,03:23
0.0,"Live at WFMU's ""Live Loud Acts"" with Pat Duncan on 6/18/09",rock,1.6 Band,03:23
0.0,Live at WFMU on Pat Duncan's Show 3/19/2009,rock,Reason Enough,03:23
0.0,Hell Bent,country,Waco Brothers,03:23
0.0,Against The Day 7'' EP,rock,Los Llamarada,03:23
0.0,Abandon Ship (Live),rock,Atomic Butter Babes,03:23
0.0,"Live on WFMU's Burn It Down with Nate K - October 25, 2015",rock,Terry & Louie,03:23
1.0,Animal (Featuring Kay M),hiphop,Tab,03:23
0.0,"Live on WFMU's Miniature Minotaurs with Kurt Gottschalk: Jan 10, 2014",rock,Dot Wiggin Band,03:23
0.0,"""Not That Kind Of Girl""",rock,Bad Party,03:23
1.0,Songs recorded at Grrrnd Zero Lyon,rock,Animals & Men,03:23
0.0,"Live on WFMU's Surface Noise with Joe McGasko: Oct 2, 2014",rock,The Pink Tiles,03:23
0.0,split 7'',rock,His Electro Blue Voice,03:22
0.0,"Live on WFMU's The Evan ""Funk"" Davies Show 01-30-13",rock,Games,03:22
0.0,Las Kellies Live in Amsterdam,rock,Las Kellies,03:22
0.0,"1,000 Years",rock,The Corin Tucker Band,03:22
0.0,The Call,jazz,Henry Grimes,03:22
0.0,i am leaving home,rock,junior85,03:22
0.0,"Live At WFMU on Evan ""Funk"" Davies Show on 05/18/2010",rock,Everybody Was In The French Resistance...Now!,03:22
0.0,"Live on WFMU's Hello Children with Faye - May 30, 2013",rock,The Monochrome Set,03:21
0.0,Bach Organ Works: Individual Chorale Preludes (anh.),classical,James Kibbie,03:21
0.0,Alive,rock,TIGERBERRY,03:21
0.0,Luunchpad2-Demoverse,rock,Lame Drivers,03:20
0.0,Canibalismo en África,rock,Los Margaritos,03:20
0.0,"Live on WFMU's Three Chord Monte with Joe Belock: Oct 28, 2014",rock,The Above,03:20
0.0,Bruno Walter in Concert,classical,Bruno Walter,03:20
0.0,OCS 3+4 (Songs About Death and Dying Vol. 3 /Get Stoved),rock,OCS,03:20
0.0,Three Rhapsodies: Rhapsody On A Rhapsody,classical,Elaine Barkin,03:20
0.0,Live at WFMU on Three Chord Monte July 3rd 2012,rock,The Sights,03:20
0.0,"Live on WFMU's Three Chord Monte with Joe Belock - June 29, 2015",rock,Gorilla Chief,03:19
0.0,Kalvin & Kline,rock,Designer,03:19
0.0,Live at WFMU on Distort Jersey City July 4th 2012,rock,Casanovas In Heat,03:19
0.0,"Live at WFMU on Brian Turner's Show, June 22 2011",rock,Ice Age,03:19
0.0,Live at WFMU on Terre T's Show on 8/23/2008,rock,Skybombers,03:19
0.0,Gilded Flowers,rock,The Pink Noise,03:19
0.0,Too Much,hiphop,The Honorable Sleaze,03:19
0.0,Are You Ready?,rock,Houdini Roadshow,03:19
0.0,1980 Demos,rock,Animals & Men,03:19
1.0,bubbleshit.com,pop,Manueljgrotesque,03:19
0.0,Free Software Song,rock,Jono Bacon,03:18
0.0,Dead Section Live on KBOO,rock,Dead Section,03:18
0.0,Interior Castle,rock,Kraus,03:18
0.0,"Live at WFMU on Distort Jersey City, August 1 2012",rock,Dark Ages,03:18
0.0,Beko 09,rock,The Procedure Club,03:18
0.0,Last Pieces. Slow. Soft. Durations are Free,classical,Morton Feldman,03:18
0.0,Jenny Mayhem EP,pop,Jenny Mayhem,03:18
0.0,Queen,rock,TIGERBERRY,03:18
0.0,Nostalgia Infinite,hiphop,Aviscerall,03:18
0.0,This Christmas,pop,Dott,03:17
1.0,Deano Meats the Purveyors,country,Deano Waco,03:17
0.0,If I Knew Zen What I Know Now,pop,Karl Blau,03:17
0.0,The Executioner's Last Songs:  Volumes 2 &amp; 3,country,The Pine Valley Cosmonauts - Skid Marks With Sally Timms,03:17
0.0,Born Bad,rock,Wooden Wand,03:17
0.0,"Live on WFMU with Evan ""Funk"" Davies: 10/28/15",rock,Dancer,03:17
-1.0,Fucked Up Live on KBOO,rock,Fucked Up,03:17
0.0,SIX ONNA 7 (Part 3),hiphop,Tha Silent Partner,03:17
0.0,Live at Maloe Melo,rock,Vermillion Sands,03:16
0.0,Live at WFMU on Diane's Kamikaze Fun Machine 4/23/09,rock,Tournament,03:16
0.0,Jailbait,rock,The Darkest Love,03:16
0.0,"Mucus 7""",rock,BoyScouts of Annihilation,03:16
0.0,Bach Organ Works: Neumeister Chorales,classical,James Kibbie,03:16
0.0,Soul In Circles,rock,TIGERBERRY,03:16
0.0,Charles Tournemire: Complete Recordings,classical,Charles Tournemire,03:16
0.0,Live at WFMU on Pat Duncan's Show on 11/13/2008,rock,The Boardlords,03:16
0.0,Depravity,hiphop,Lozo Musico,03:16
0.0,"Live on WFMU's Three Chord Monte with Joe Belock - July 27, 2015",rock,Ace & the Gulls,03:16
0.0,The 1 Upper,hiphop,Cassette Tape Bandits,03:16
0.0,Five By Five II: Sloth,hiphop,The Impossebulls,03:16
0.0,Get to Know Shwa,pop,Shwa Losben,03:16
0.0,Live on Duane's Show on WFMU 11/27/12,rock,Ex Cops,03:16
0.0,KOOL IS THE ROOL,rock,Free Pizza,03:15
0.0,Unsacred Hearts EP,rock,The Unsacred Hearts,03:15
0.0,Live on WFMU's Cherry Blossom Clinic 8/22/2009,rock,Impediments,03:15
0.0,Sleepwalkers RIP Live on KBOO,rock,Sleepwalkers RIP,03:15
0.0,"Problems 7""",rock,Nothing People,03:15
0.0,Through The Panama,rock,Sightings,03:14
0.0,"Live on WFMU's Optical Sound with Mike Sin, 10/31/2015",rock,Jake Starr and the Delicious Fullness,03:14
0.0,Live 7/19/07,rock,Six Star General,03:14
0.0,Bach Organ Works: Rudorff Chorales,classical,James Kibbie,03:14
0.0,Chub Rub,pop,Mom Jeans,03:14
0.0,Golden,rock,Home Blitz,03:14
0.0,Changes,hiphop,OpVious,03:14
0.0,KAKEZ,pop,Elvin Brandhi,03:14
0.0,Liar,rock,Failure,03:14
0.0,Make Them Suffer,rock,Animal Writes,03:13
0.0,"Burn Motherfucker (Single, 23.04.2013)",rock,TIGERBERRY,03:13
0.0,Animal de Amor,rock,Chiquita y Chatarra,03:13
2.0,Half of the Apache Dropout LP,rock,Apache Dropout,03:12
0.0,Whispers in my mind,rock,Man Bites Dog,03:12
0.0,"Live on WFMU with Brian Turner: April 22, 2014",rock,Good Throb,03:12
0.0,Drumm Machine (Clean Machine) (Featuring DJ Def Chad),hiphop,C-Doc,03:12
0.0,The Procedure Club [2008],rock,The Procedure Club,03:12
0.0,"Live at WFMU on Diane Kamikaze's Show, 7/13/10",rock,Coliseum,03:12
0.0,Tragedy Live on KBOO,rock,Tragedy,03:12
0.0,Live at WFMU on The Cherry Blossom Clinic with Terre T 10/3/2009,rock,The Choke,03:12
0.0,Death Face,pop,Grave Babies,03:12
0.0,Welcome to Dinosaur Jugnot,rock,Dinosaur Jugnot,03:12
0.0,Open Road,rock,Squire Tuck,03:12
0.0,Gentleman Jesse Live at WFMU on Terre T's Show 2/7/09,rock,Gentleman Jesse,03:12
0.0,The Severed Tongue Speaks For Everyone,rock,The Functional Blackouts,03:11
0.0,Live at WFMU on Terre T's Show 02/20/2010,rock,The Yummy Fur,03:11
0.0,Live at WFMU on Cherry Blossom Clinic 8/22/2009,rock,Buzzer,03:11
0.0,"""Sex Drive"" b/w ""Patio Set"" 7""",rock,The Embarrassment,03:11
-1.0,These Truly Are End Times,pop,So Cow,03:11
0.0,No Lala,pop,No Lala,03:11
0.0,Introducing The Yolks,rock,The Yolks,03:11
0.0,London,hiphop,Fleslit,03:11
0.0,The Observers Live on KBOO,rock,The Observers,03:11
0.0,Crooked,rock,Kristin Hersh,03:11
0.0,All Around,rock,The Oranges Band,03:11
0.0,Live at WFMU on The Cherry Blossom Clinic with Terre T 4/15/2006,rock,The Choke,03:11
0.0,Digital Stimulation,rock,The Units,03:10
0.0,Third Album,rock,The Shamblers,03:10
0.0,From the Bottom (Soundtrack Edit),hiphop,The Impossebulls,03:10
0.0,Twisted Head,rock,intouch,03:10
0.0,Keep it Real,hiphop,Jules,03:10
0.0,"Live at WFMU on The Evan ""Funk"" Davies Show June 6, 2012",rock,OBN IIIs,03:10
0.0,Throughout the Ages,rock,T.I.T.S.,03:10
0.0,Had a Beby,rock,Your Marginally Talented Photographer Girlfriend,03:10
0.0,Discover Science,rock,The Crypts!,03:09
0.0,Sweet in the Pants,country,The Meat Purveyors,03:09
0.0,The DTV Beat Tape,hiphop,Deal The Villain,03:09
0.0,Still Four,rock,Farmer's Boulevard,03:09
0.0,"Live on WFMU's Distort Jersey City with Reed Dunlea - February 18, 2014",rock,Nancy,03:09
0.0,"Live at WFMU on Talk's Cheap, May 11th 2010",rock,Big Troubles,03:08
0.0,"""Make It Right""",rock,Johnny Ill,03:08
0.0,"Live at WFMU on Beastin' the Airwaves with Keili on July 3rd, 2011",rock,The Hussy,03:08
0.0,Here They Come,rock,The Degs,03:08
0.0,Sing a Pleasant Song,rock,Rick Weaver / The Ruined Frame,03:08
0.0,Message,rock,Jahzzar,03:08
0.0,"Live on WFMU with Irwin Chusid: April 22, 2015",country,Jon Langford,03:08
0.0,Colonial Solutions,rock,Dark Chocolate Chips,03:08
0.0,"Live at WFMU on the Evan ""Funk"" Davies show, April 6 2010",rock,Bare Wires,03:07
0.0,Schubert Recital,classical,Mieczyslaw Horszowski,03:07
0.0,Live at WFMU on the Cherry Blossom Clinic June 23rd 2012,rock,Gentleman Jesse,03:07
0.0,Zombie Dandies EP,rock,The Zombie Dandies,03:07
-1.0,Astronaut [Single],rock,Rom-Com,03:07
-1.0,Supreme Commander,rock,Kraus,03:07
0.0,"Live on WFMU's Cherry Blossom Clinic - Aug 10, 2013",pop,GLITZ,03:06
0.0,Live at WFMU's Cherry Blossom Clinic 10/9/2010,rock,John Wesley Coleman,03:06
0.0,"Live at WFMU on the Cherry Blossom Clinic, August 18 2012",rock,Sonny & The Sunsets,03:06
0.0,I Don't Like You 7'',rock,The Black Bug,03:06
0.0,Fallen world,rock,Brutal Whiskers,03:06
0.0,Vivid Sekt Live on KBOO,rock,Vivid Sekt,03:06
0.0,Chasing Spirits,rock,Jack Bibly,03:05
0.0,Vivaldi's Spring from the Four Seasons,classical,Free Tim,03:05
0.0,First Album,rock,The Shamblers,03:05
1.0,"Wm. Berger Presents My Castle of Quiet: Feb 5, 2014",rock,Ubasute,03:05
0.0,Did You Just Hex Me?,rock,Did You Just Hex Me?,03:05
0.0,Piano in the living room,classical,Janneh,03:05
0.0,The Third Kingdom,rock,Strapping Fieldhands,03:05
0.0,The World & Everything in It,rock,The Oranges Band,03:05
0.0,Amoksaufen statt Komalaufen,rock,Amokdrang,03:04
0.0,Secrets Between Friends,rock,Mink Lungs,03:04
0.0,Extra Sause,country,The Riptones,03:04
0.0,"Live on WFMU's Three Chord Monte with Joe Belock - February 9, 2015",rock,Church Bats,03:04
0.0,Live at WFMU on Joe Belock's Show 8/14/2008,rock,Miss Chain and the Broken Heels,03:04
0.0,Live at WFMU on Distort Jersey City on August 8th 2012,rock,Chemical Peel,03:04
0.0,Six Shooter,rock,half cocked,03:04
0.0,Spanglish XE,hiphop,Twenty-One: Twenty-Four,03:04
0.0,SIX ONNA 7 (Part 3.5),hiphop,Tha Silent Partner,03:04
0.0,Wedding of the Century,rock,2 Ton Bug,03:04
0.0,CoCoComa,rock,CoCoComa,03:03
0.0,"Half Japanese Live WFMU SXSW Showcase at Spiro's in Austin, TX on 3/14/2008",rock,Half Japanese,03:03
0.0,Live at WFMU on Michael Goodstein's Show 3/28/09,rock,The German Measles,03:03
0.0,Franz Kafka / Prefab Sun,rock,The Prefab Messiahs,03:03
0.0,vosotros presents: the years // mixtape,hiphop,The Years,03:03
0.0,kiss of halloween,hiphop,uiutna,03:03
0.0,Von Hayes,rock,Von Hayes,03:03
0.0,Spooky EP,pop,The Golden Hours,03:03
0.0,"Live on WFMU's Three Chord Monte with Joe Belock - November 5, 2013",rock,Trash Ride,03:03
0.0,"""A.B.A.Y.A.M""",rock,Gardens,03:03
0.0,Arponera,rock,Arponera,03:03
0.0,"Live on WFMU for Hello Children with Faye, 2/19/2017",rock,Hank Wood and the Hammerheads,03:03
0.0,Static,rock,Bad Statistics,03:03
0.0,Mexicarnival,rock,Vitamin Pets,03:03
0.0,Cinwaves,rock,Cinwaves,03:02
0.0,MMXVI,rock,Angstbreaker,03:02
0.0,Live and Die,rock,Inside the Mind,03:02
0.0,Discography,rock,Best Friends!,03:02
0.0,Poignant And Turmoil EP,rock,Depriver,03:02
0.0,Get Yer Body Next Ta Mine,rock,Coachwhips,03:02
0.0,NGTSHFTRMX (Featuring Revalation),hiphop,Tha Silent Partner,03:02
0.0,"Live on WFMU for Todd O Phonic Todd's show, 7/23/2016",rock,The Above,03:02
0.0,Big Big Boss,rock,Nicolas Falcon,03:02
0.0,On Opaque Things,rock,Bird Names,03:02
0.0,Nightmarcher,rock,Argumentix,03:01
0.0,Christmas Song,rock,Vitamin Pets,03:01
0.0,Character Assassination Bureau,rock,Guinea Worms,03:01
0.0,Metabolism: A Salute to the Energy of the Sun,pop,Bird Names,03:01
0.0,"Live at WFMU on Talk's Cheap, Oct 27th 2011",rock,Pujol,03:01
0.0,Cowboy's Inn,country,The Riptones,03:01
0.0,Onions,rock,Bad Ronald,03:01
0.0,ça suffa comme çi,rock,Chafouin,03:01
0.0,Bad Panda #46,rock,Royal Hideouts,03:01
0.0,I'm Plugged,rock,Majestic Jam,03:00
0.0,Live at WFMU on Beastin' the Airwaves with Keili 4/5/2009,hiphop,Representing NYC,03:00
0.0,Purple Heart,rock,Familia Wanderstaff,03:00
-1.0,brokenphonograph,hiphop,Broke n phono,03:00
0.0,Dead Dog Barking,rock,Bad Ronald,03:00
0.0,Atelier,rock,half cocked,03:00
0.0,Talk Out Loud b/w Water to Wine,rock,Blanche Blanche Blanche,02:59
0.0,Third Album Outtakes,rock,The Shamblers,02:59
0.0,Vitamin Pets Present: Drunk Driving PSA,rock,Vitamin Pets,02:59
0.0,"Live on WFMU's Distort Jersey City with Deed Runlea - July 10, 2013",rock,Punks on Mars,02:58
0.0,Could It Be So Hard,rock,The Degs,02:58
0.0,Live at WFMU on Terre T's Show on 8/10/2001,rock,Pink and Brown,02:58
1.0,Cock A Doodle Don't,country,Th' Legendary Shack Shakers,02:58
0.0,The Sounds of Megaphone Unlimited,rock,Jason Willett,02:58
0.0,Tomás Luis de Victoria's Caligaverunt Oculi Mei,classical,Anonymous Choir,02:58
0.0,We're Breaking through the Hymen!,rock,Ghastly Spats,02:58
0.0,"Live on WFMU with Todd-o-phonic Todd: Aug 15, 2015",rock,The Barreracudas,02:58
0.0,Live at WFMU on Terre T's Cherry Blossom Clinic,rock,Barreracudas,02:57
0.0,LMM 2.8 - Famous: the Jonny Pride Story,rock,Learning Music,02:57
0.0,Punkture Repair Kit,rock,Squire Tuck,02:57
0.0,"""Martyrs and Prisoners""",rock,Rations,02:57
0.0,Tool Box,rock,half cocked,02:57
0.0,Boy's CO.,rock,Fine Steps,02:57
0.0,Sponsors,rock,Sponsors,02:57
0.0,Mayday,rock,Shadow of Television,02:57
0.0,Wave,rock,Inside the Mind,02:57
0.0,Ton caca pue la merde,rock,Rock Monsieur,02:57
0.0,Mexican Holiday live at the Winston,rock,Mexican Holiday,02:56
0.0,"Live on The Cherry Blossom Clinic with Terre T on April 21, 2012",rock,Literature,02:56
0.0,"October 2011 Virtual Tour 7""",rock,Lame Drivers,02:56
0.0,Headfirst Handshakes,rock,Lungs Of A Giant,02:56
0.0,Piker: Daughter of Piker,classical,Margaret Lancaster,02:56
1.0,Gimme Cigarette b/w Oh! Oh! Oh!,rock,Cigarettes,02:55
0.0,In the Pineys,rock,Strapping Fieldhands,02:55
0.0,Dead Bodies,rock,TIGERBERRY,02:55
0.0,Mob Action,rock,Mob Action,02:55
0.0,Live at WFMU on Joe Belock's Show on 5/20/2008,rock,The Hall Monitors,02:55
5.0,Sixteen,rock,Bad Ronald,02:55
0.0,"Live on WFMU's Cherry Blossom Clinic - June 29, 2013",rock,The Hussy,02:54
0.0,The Friendly Monster Shop,rock,The Zombie Dandies,02:54
1.0,Antonio Lotti's Missa,classical,Anonymous Choir,02:54
0.0,It's A 6th Sense Beat Yo!!,hiphop,6th Sense,02:54
0.0,"Live on WFMU's Dangerous For The Brain with Thomas Storck: Nov 17, 2013",rock,Sex Tide,02:54
0.0,Confessions in a Chatroom,pop,Coleco Music,02:54
0.0,Ragged Rubble,rock,Double Dagger,02:54
0.0,"Live on WFMU with Terre T - August 10, 2013",rock,Apache,02:53
0.0,Live at WFMU on Minor Music June 11th 2012,pop,Supercute,02:53
0.0,Emily,rock,Your Marginally Talented Photographer Girlfriend,02:53
0.0,Mauser O.K. seven inch EP,pop,Metabolismus,02:53
0.0,Arm Brain Heart and Liver,rock,The Octagon,02:52
0.0,Live in Bunker 9.6.2013,blues,Second Band,02:52
0.0,Afters,rock,half cocked,02:52
0.0,Cancel My Appointments,rock,Chocolate Chips,02:52
0.0,Quickies,rock,Glove Compartment,02:52
2.0,EWE,rock,Bad Ronald,02:51
0.0,Make Money Make War,rock,Hearse Pileup,02:51
0.0,INEVITABLE WAR,rock,C.H.E.R.N.O.B.Y.L.,02:51
0.0,Garagepunk Hi-Fi,rock,Jail Born Jane,02:51
0.0,Demonstration,rock,Wry Box Feast,02:51
0.0,Live at WFMU on Three Chord Monte April 26th 2012,rock,Los Vigilantes,02:51
0.0,Lazybones / Without You,rock,Fyodorovitch.,02:51
0.0,Scared Famous,rock,Ariel Pink's Haunted Graffiti,02:51
1.0,Live at WFMU on Talk's Cheap 7/7/09,rock,The Sediment Club,02:50
0.0,Picture it all,rock,Lorenzo's Music,02:50
0.0,"Live on WFMU's Spin Age Blasters, 7/20/2016",rock,French Vanilla,02:50
0.0,"Live on WFMU with Evan ""Funk"" Davies - October 22. 2014",rock,The #1s,02:50
0.0,Welcome To Downtown,rock,The Bomb Busters,02:50
0.0,Forever Always Ends,country,Rex Hobart &amp; the Misery Boys,02:50
0.0,Ride the Skies,rock,Lightning Bolt,02:49
0.0,Melcochambre Sónico,rock,Los Margaritos,02:49
0.0,Convulsive ep,rock,Animals & Men,02:49
0.0,The Catastrophic Connection,hiphop,Luck & Ripps,02:49
0.0,Я блюю каждый день,rock,Damage it,02:48
0.0,Bad Panda #44,pop,Symfoniorkestern,02:48
0.0,The Rollercossa,rock,Benji Cossa,02:48
0.0,"Live on WFMU with Brian Turner: Sep 23, 2014",rock,Doom,02:48
0.0,Creedence Pattern/Maya Angelou,rock,Harpoon Forever,02:48
0.0,"""You Had to Be There"" 7""",rock,Dress Up As Natives,02:48
0.0,Close Your Eyes (2005),rock,Los Llamarada,02:48
0.0,Qualités-Défauts,rock,Hi-FI & failles,02:48
1.0,LMM 3.8 - LARGER,pop,Learning Music,02:48
0.0,Virgin Sleaze Propaganda,rock,Raunchy Young Lepers,02:47
0.0,Goodbye Friend,rock,Inside the Mind,02:47
0.0,Pack -A- Clones (Sweet),hiphop,Cullah,02:47
0.0,"""The Popsicle Palace (Are You Going To?)""",pop,The Ginger Ale Revolution,02:47
1.0,"""Walked Too Deep""",rock,Black Tia,02:47
0.0,Rangefinder,pop,Sparrow Steeple,02:47
0.0,"Live at WFMU on Todd-O-Phonic Todd's Show, 4/16/2016",rock,Tacocat,02:46
0.0,Live at WFMU on Liz B's show 11/24/2008,rock,Red Dawn II,02:46
0.0,Treasure of the Damned,rock,Animals & Men,02:46
0.0,Tomás Luis de Victoria's Amicus Meus,classical,Anonymous Choir,02:46
0.0,Bad Panda #17,rock,Yawn,02:46
0.0,Because We're All In This Together,rock,Olneyville Sound System,02:46
0.0,Katrina Ballads,classical,Ted Hearne,02:45
0.0,The First 100 Songs,rock,+HIRS+,02:45
0.0,Sonata No. 1,classical,Aaron Dunn,02:45
2.0,Six,hiphop,Blue Ducks,02:45
0.0,Joanna Preciado,hiphop,Black Ant,02:44
0.0,"Live on WFMU's Three Chord Monte with Joe Belock: May 11, 2015",rock,Biggbutt,02:44
0.0,"""Name Droppers Of The World Unite""",rock,Feelings,02:44
0.0,Free Beats Sel. 3,hiphop,Black Ant,02:43
0.0,"Live at WFMU for Todd-o-phonic Todd's Show, 1/7/2017",rock,The Whips,02:43
0.0,Angel's Trumpets and Devil's Trombones,rock,400 Blows,02:43
1.0,Everybody Loves the Sun EP,hiphop,Opio,02:43
1.0,"Live on WFMU's Cherry Blossom Clinic, August 11th 2012",rock,Royal Headache,02:43
0.0,"Live on WFMU's Distort Jersey City with Deed Runlea: Feb 13, 2013",rock,Blessed State,02:43
0.0,Life-Size Cut-Out,rock,Harpoon Forever,02:42
0.0,1984 / Back To The Future,rock,Unknown Artist,02:42
0.0,Constant Hitmaker,pop,Kurt Vile,02:41
0.0,"Live on WFMU's Three Chord Monte with Joe Belock - May 06, 2014",rock,The Safes,02:41
0.0,Believe,rock,TIGERBERRY,02:41
0.0,Out of Phase,rock,Home Blitz,02:41
0.0,Live on WFMU's Distort Jersey City with Deed Runlea 10/10/12,rock,Ylajali,02:41
0.0,Droopies,rock,Droopies,02:41
0.0,Drinks on Amps,rock,The Planes,02:41
0.0,Live at WFMU on Minor Music 9-24-12,pop,Supercute,02:41
0.0,Degeneration,rock,Inside the Mind,02:40
0.0,Chopin Preludes 4 & 9,classical,Paul Cantrell,02:40
0.0,A Chopin Recital,classical,Leo Sirota,02:40
0.0,Victim of Your Life,rock,Argumentix,02:40
0.0,It's The Tooth,pop,Miriam Kaukosalo,02:40
0.0,A Dudva Visszatér II,rock,Gazprom,02:39
0.0,The Citadel / Tyrells Owl Split,rock,The Citadel,02:39
0.0,( Second ) EP,rock,Cervo,02:39
0.0,Live at WFMU on Put the Needle on the Record with Billy Jam 8/13/10,hiphop,Blitz The Ambassador,02:39
0.0,Music from a Diorama Pyramid,pop,Amil Byleckie,02:39
0.0,Double Dagger,rock,Double Dagger,02:39
0.0,No Hope for the Kids Live on KBOO,rock,No Hope For The Kids,02:38
0.0,"Live at WFMU on The Cherry Blossom Clinic with Terre T on March 31, 2012",rock,The Hussy,02:38
0.0,"Live at WFMU on The Long Rally with Scott M, Show on 7/16/2008",rock,The Shamblers,02:37
0.0,Live at WFMU on Distort Jersey City May 10th 2012,rock,Bad Noids,02:37
0.0,Wackity Schmackity Doo,pop,So Cow,02:37
0.0,SIX ONNA 7,hiphop,Tha Silent Partner,02:37
0.0,Bad Cop,hiphop,The Impossebulls,02:37
0.0,Sousa's Thunderer March,classical,Free Tim,02:37
0.0,Proud Seed,rock,Waylon Thornton,02:36
0.0,The Spectacular Sadness Of...,country,Rex Hobart &amp; the Misery Boys,02:36
1.0,"Older, Fatter, Wider",rock,The Carmines,02:36
0.0,Banana Run,hiphop,Donnie Ozone,02:36
0.0,Barn Dance Favorites,country,The Pine Valley Cosmonauts,02:36
0.0,Indonesia Travel Tour Guide,pop,Mike Morton,02:36
0.0,Time To Live with Angstbreaker,rock,Angstbreaker,02:36
0.0,Bad Panda #52,pop,Foxes In Fiction,02:36
0.0,SP,rock,Ljudske Potrebe,02:35
0.0,Me Nots (TSPRemix),hiphop,C-Doc,02:35
0.0,Pity...driven senseless by LOUD music EP,rock,The Decay,02:35
0.0,"Live on WFMU with Pat Byrne, 8/22/2015",rock,The Fast Set,02:35
0.0,Äss Live at WFMU on the Cherry Blossom Clinic 10/26/2000,rock,Äss,02:35
0.0,"Live on Hello Children with Faye, 1/15/2017",rock,S-21,02:35
0.0,Live at WFMU on Diane's Kamikaze Fun Machine May 17th 2012,rock,Night Birds,02:34
0.0,The Vicious Live on KBOO,rock,The Vicious,02:34
0.0,Ruagne,rock,TxSxBx,02:34
0.0,Test b/w Birdcall,rock,Intelligence,02:34
0.0,Parsley Flakes mp3s,rock,Parsley Flakes,02:34
0.0,Description Of The Harbor,rock,Sic Alps,02:34
0.0,Glamorous Piles & Puffy Saddlebags,rock,Lovely Little Girls,02:33
0.0,NAMAEWANAINAMAEGANAI,rock,Urban Predator,02:33
0.0,Transient Silence,rock,Once Were Ghosts,02:33
0.0,Live at WFMU on Joe Belock's Show on 04/06/2010,rock,The Ribeye Brothers,02:33
0.0,Roads to Space Travel,rock,Roads to Space Travel,02:33
1.0,Live at WFMU on Keili's Show 1/25/09,hiphop,Height With Friends,02:33
0.0,GitD Choir!!! (Reggie Pace + Lauren Serpa),jazz,Glows in the Dark,02:33
0.0,"Live on WFMU's Distort Jersey City with Deed Runlea - May 1, 2013",rock,Youth Avoiders,02:33
0.0,Fools Want Noise,rock,Oh My God,02:33
0.0,"""Aeroplanes""",rock,The Joe Dirty Show,02:32
0.0,Immolation/Immersion,jazz,Nels Cline/Wally Shoup/Chris Corsano,02:32
0.0,"And In Time / If We Don't Realise 7""",rock,The Higher State,02:32
0.0,Beko 19,pop,Moppi Ja Aivokurkiaiset,02:32
0.0,The Paperhead,rock,The Paperhead,02:32
0.0,LMM 2.3 - An End Like This,rock,Learning Music,02:31
0.0,It's A Gosh Darn Crypts Party!,rock,The Crypts!,02:31
0.0,Jim Rogers' Party Shack EP,rock,The Blue Onesies,02:31
0.0,Sequel Ex,jazz,Tim Berne,02:31
0.0,El VALS MEFISTO,rock,San Pedro El Cortez,02:31
0.0,Live at WFMU on Talk's Cheap Aug 25th 2011,rock,Ed Schrader's Music Beat,02:31
0.0,Lover's Quest,classical,Julie Maxwell's Piano Music,02:31
0.0,"Live on Distort Jersey City with Reed Dunlea WFMU Show, August 22 2012",rock,Shoxx,02:30
0.0,Love&Heartache,pop,Squire Tuck,02:30
0.0,"Workingman / Cocksuckerbastardmotherfucker 7""",rock,Necropolis,02:29
0.0,The Knave,rock,Brother Truck,02:29
0.0,Zasiaty hnev,rock,The Citadel,02:29
0.0,Broad Street Boogie B/W Love Me/Hate Me,hiphop,The Honorable Sleaze,02:29
0.0,Live on WFMU's Three Chord Monte 10-29-13,rock,The Blind Shake,02:29
0.0,I'm Sorry! This Is Abuse!,rock,Argument Clinic,02:28
0.0,Farther Than All The Stars,classical,Julie Maxwell's Piano Music,02:28
0.0,Volume 2,rock,Krebs,02:28
0.0,"""I Got A Line""",rock,Johnny Salvage,02:28
0.0,Arne Huseby - Singles,blues,Arne Huseby,02:28
0.0,Want You Die,rock,pawspaws,02:28
1.0,Razor Bois Live at WFMU on Pat Duncan's Show on 6/12/2008,rock,Razor Bois,02:28
1.0,Beattape Summer 2010,hiphop,Duke Hugh,02:27
0.0,The American Ice Age - MMXIII,rock,American Ice Age,02:27
0.0,Live at WFMU on Liz Berg's Show on 8/20/2007,rock,The Death Set,02:27
0.0,Big Buck Bunny,classical,Jan Morgenstern,02:27
0.0,The Tenth Corner,rock,The Vocokesh,02:27
0.0,"Live on WFMU's Distort Jersey City with Deed Runlea - April 17, 2013",rock,Ugly Parts,02:27
0.0,"""Killer Workout Mix"" compilation",rock,Amoeba Men,02:26
0.0,"""We're Not Friends Anymore""",rock,Body Holographic,02:26
0.0,Bad Panda #53,rock,Baby Scream,02:26
0.0,Stay In Touch,pop,David Blair,02:26
0.0,Ballad/Jazz/Waltz,rock,Roads to Space Travel,02:25
0.0,Live at WFMU on Music to Spazz By 8/27/2009,rock,The Back C.C.'s,02:25
0.0,"Live on WFMU for the Evan ""Funk"" Davies show, 11/9/2016",rock,Steve Adamyk Band,02:25
0.0,Muzio Clementi's Sonatina No. 2 in G Major,classical,Aaron Dunn,02:25
0.0,"Bach's Aria, Goldberg Variations, BWV. 988",classical,Aaron Dunn,02:25
